3,0,"[12.0, 24.0, 0.9995591200000001, 0.1]",,,
3,1,"[20.0, 51.0, 0.9994888800000004, 0.1]",,,
3,6,"[93.0, 88.0, 0.9995070400000005, 0.1]",,,
3,12,"[73.0, 68.0, 0.9994536000000007, 0.1]",,,
3,13,"[81.0, 66.0, 0.9994664000000005, 0.1]",,,
3,1,"[37.0, 50.0, 0.9994456000000006, 0.1]",,,
3,12,"[53.0, 73.0, 0.9994684000000005, 0.1]",,,
3,0,"[26.0, 13.0, 0.9995179200000003, 0.1]",,,
3,13,"[78.0, 67.0, 0.9994522400000005, 0.1]",,,
3,7,"[64.0, 99.0, 0.9995068000000004, 0.1]",,,
3,8,"[68.0, 8.0, 0.9994932000000005, 0.1]",,,
3,1,"[45.0, 49.0, 0.9994140000000006, 0.1]",,,
3,1,"[50.0, 43.0, 0.9994115200000008, 0.1]",,,
3,6,"[91.0, 83.0, 0.9994992000000005, 0.1]",,,
3,0,"[29.0, 2.0, 0.9995061600000001, 0.1]",,,
3,11,"[65.0, 44.0, 0.9994507200000006, 0.1]",,,
3,8,"[70.0, 29.0, 0.9994884800000003, 0.1]",,,
3,8,"[48.0, 14.0, 0.9994705600000003, 0.1]",,,
3,4,"[91.0, 2.0, 0.9995264000000003, 0.1]",,,
3,1,"[14.0, 34.0, 0.9995295200000002, 0.1]",,,
3,4,"[83.0, 2.0, 0.9995151200000003, 0.1]",,,
3,12,"[49.0, 70.0, 0.9994592000000004, 0.1]",,,
3,9,"[98.0, 20.0, 0.9995079200000004, 0.1]",,,
3,8,"[44.0, 4.0, 0.9994624000000004, 0.1]",,,
3,6,"[79.0, 80.0, 0.9994616800000005, 0.1]",,,
3,7,"[59.0, 100.0, 0.9994996000000004, 0.1]",,,
3,1,"[34.0, 37.0, 0.9994780000000005, 0.1]",,,
3,8,"[71.0, 16.0, 0.9995098400000003, 0.1]",,,
3,12,"[39.0, 63.0, 0.9994194400000005, 0.1]",,,
3,1,"[36.0, 35.0, 0.9994770400000006, 0.1]",,,
3,2,"[5.0, 82.0, 0.9995325600000001, 0.1]",,,
3,1,"[44.0, 45.0, 0.9994246400000008, 0.1]",,,
3,11,"[92.0, 41.0, 0.9994745600000005, 0.1]",,,
3,8,"[57.0, 16.0, 0.9994864000000006, 0.1]",,,
3,2,"[14.0, 81.0, 0.9995336000000004, 0.1]",,,
3,2,"[11.0, 85.0, 0.9995348000000002, 0.1]",,,
3,1,"[37.0, 31.0, 0.9994853600000005, 0.1]",,,
3,10,"[58.0, 90.0, 0.9994881600000005, 0.1]",,,
3,0,"[17.0, 19.0, 0.9995583200000001, 0.1]",,,
3,0,"[11.0, 14.0, 0.9995680000000001, 0.1]",,,
3,0,"[0.0, 38.0, 0.9995210400000002, 0.1]",,,
3,8,"[56.0, 35.0, 0.9994284000000005, 0.1]",,,
3,1,"[35.0, 18.0, 0.9994975200000005, 0.1]",,,
3,11,"[72.0, 38.0, 0.9994668800000006, 0.1]",,,
3,1,"[32.0, 58.0, 0.9994536000000005, 0.1]",,,
3,7,"[68.0, 96.0, 0.9995096000000004, 0.1]",,,
3,1,"[36.0, 13.0, 0.9994918400000002, 0.1]",,,
3,7,"[65.0, 90.0, 0.9995040800000005, 0.1]",,,
3,12,"[62.0, 63.0, 0.9994528000000007, 0.1]",,,
3,1,"[45.0, 29.0, 0.9994700000000004, 0.1]",,,
3,12,"[50.0, 66.0, 0.9994491200000005, 0.1]",,,
3,4,"[96.0, 1.0, 0.9995209600000002, 0.1]",,,
3,14,"[83.0, 25.0, 0.9994948800000005, 0.1]",,,
3,1,"[4.0, 57.0, 0.9994436000000002, 0.1]",,,
3,2,"[9.0, 76.0, 0.9995200000000002, 0.1]",,,
3,11,"[74.0, 59.0, 0.9994474400000006, 0.1]",,,
3,2,"[22.0, 63.0, 0.9994646400000005, 0.1]",,,
3,1,"[43.0, 19.0, 0.9994784800000004, 0.1]",,,
3,1,"[48.0, 41.0, 0.9994201600000007, 0.1]",,,
3,12,"[64.0, 81.0, 0.9994734400000005, 0.1]",,,
3,0,"[15.0, 4.0, 0.99955552, 0.1]",,,
3,1,"[29.0, 48.0, 0.9994842400000004, 0.1]",,,
3,6,"[91.0, 91.0, 0.9995128000000004, 0.1]",,,
3,14,"[99.0, 26.0, 0.9995048000000003, 0.1]",,,
3,12,"[60.0, 67.0, 0.9994660000000005, 0.1]",,,
3,14,"[96.0, 32.0, 0.9995040800000005, 0.1]",,,
3,6,"[82.0, 76.0, 0.9994756000000006, 0.1]",,,
3,6,"[90.0, 78.0, 0.9994874400000006, 0.1]",,,
3,13,"[82.0, 64.0, 0.9994679200000006, 0.1]",,,
3,11,"[73.0, 43.0, 0.9994640800000006, 0.1]",,,
3,8,"[73.0, 26.0, 0.9994928000000005, 0.1]",,,
3,0,"[6.0, 2.0, 0.99956848, 0.1]",,,
3,2,"[19.0, 80.0, 0.9995334400000002, 0.1]",,,
3,7,"[63.0, 100.0, 0.9995053600000005, 0.1]",,,
3,4,"[85.0, 10.0, 0.9995189600000003, 0.1]",,,
3,6,"[92.0, 79.0, 0.9994989600000004, 0.1]",,,
3,10,"[42.0, 73.0, 0.9994598400000004, 0.1]",,,
3,0,"[4.0, 6.0, 0.9995745600000001, 0.1]",,,
3,8,"[74.0, 15.0, 0.9995084000000004, 0.1]",,,
3,8,"[57.0, 30.0, 0.9994529600000006, 0.1]",,,
3,1,"[32.0, 42.0, 0.9994945600000005, 0.1]",,,
3,8,"[73.0, 3.0, 0.9995036000000004, 0.1]",,,
3,6,"[85.0, 83.0, 0.9995034400000004, 0.1]",,,
3,4,"[97.0, 5.0, 0.9995228000000004, 0.1]",,,
3,11,"[82.0, 53.0, 0.9994676800000005, 0.1]",,,
3,14,"[94.0, 32.0, 0.9994953600000005, 0.1]",,,
3,14,"[81.0, 28.0, 0.9994912800000004, 0.1]",,,
3,1,"[27.0, 18.0, 0.9994870000000005, 0.1]",,,
4,0,"[6.0, 14.0, 0.9933220706936661, 0.1]",,,
4,1,"[30.0, 34.0, 0.9859031906936668, 0.1]",,,
4,2,"[18.0, 89.0, 0.9841507870936661, 0.1]",,,
4,3,"[40.0, 98.0, 0.9812636459896654, 0.1]",,,
4,4,"[88.0, 8.0, 0.9875509702776658, 0.1]",,,
4,5,"[99.0, 61.0, 0.9730003049976653, 0.1]",,,
4,6,"[94.0, 82.0, 0.9578655522936661, 0.1]",,,
4,7,"[70.0, 97.0, 0.965646273429666, 0.1]",,,
4,8,"[70.0, 17.0, 0.9903072306936664, 0.1]",,,
