A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,K1,L1
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.004050000000000003,0.0013717319999999988,0.0012000000000000025,6.9738e-05,0.0024700000000000056,0.02743463999999999,0.023999999999999966,6.25e-07,0.04372795170799999
7.08e-05,0.0003300000000000002,0.00010973583800867139,0.005179999999999957,0.001283228,0.0011900000000000025,7.383200000000001e-05,0.0019400000000000044,0.02566456,0.023799999999999967,6.25e-07,0.04186445526
7.08e-05,0.00026000000000000003,0.00010973583800867139,0.004659999999999978,0.0012948860000000007,0.0011900000000000025,7.379999999999999e-05,0.0019900000000000044,0.025897720000000003,0.023799999999999967,6.25e-07,0.03372715154
8.26e-05,0.00018,0.00012802514434344996,0.004989999999999965,0.0012723500000000002,0.0011800000000000024,8.391e-05,0.001780000000000004,0.02544700000000001,0.023599999999999968,6.249999999999999e-07,0.039840915032000004
7.08e-05,0.00022,0.00010973583800867139,0.0047299999999999755,0.0013179299999999995,0.0011900000000000025,7.327400000000002e-05,0.0019000000000000043,0.026358600000000006,0.023799999999999967,6.25e-07,0.026285591804
8.26e-05,0.00025,0.00012802514434344996,0.005299999999999952,0.0012666759999999998,0.0011800000000000024,8.2548e-05,0.001780000000000004,0.02533352,0.023599999999999968,6.249999999999999e-07,0.061317323647999994
8.26e-05,0.00024,0.00012802514434344996,0.005329999999999951,0.00127362,0.0011800000000000024,8.535400000000001e-05,0.0020500000000000045,0.02547239999999999,0.023599999999999968,6.25e-07,0.05439389654
8.26e-05,0.00025,0.00012802514434344996,0.005249999999999954,0.0012506039999999998,0.0011800000000000024,8.060400000000002e-05,0.0014800000000000032,0.025012079999999992,0.023599999999999968,6.250000000000002e-07,0.072637016604
7.08e-05,0.0003200000000000002,0.00010973583800867139,0.004429999999999988,0.0012909619999999999,0.0011900000000000025,7.3502e-05,0.001750000000000004,0.025819240000000014,0.023799999999999967,6.249999999999999e-07,0.056499232352
8.26e-05,0.00025,0.00012802514434344996,0.0053199999999999515,0.0012797139999999993,0.0011800000000000024,8.839800000000002e-05,0.002540000000000006,0.025594279999999997,0.023599999999999968,6.25e-07,0.04526163537599999
7.08e-05,0.00014000000000000001,0.00010973583800867139,0.004759999999999974,0.0012961620000000002,0.0011900000000000025,7.5076e-05,0.0020000000000000044,0.025923240000000007,0.023799999999999967,6.25e-07,0.037297636172
5.9000000000000004e-05,0.0004400000000000005,9.144653167389282e-05,0.003990000000000006,0.0013445120000000006,0.0012000000000000025,6.596e-05,0.0019700000000000043,0.026890239999999996,0.023999999999999966,6.249999999999999e-07,0.04697573510400001
8.26e-05,0.0002900000000000001,0.00012802514434344996,0.005259999999999954,0.0012594659999999997,0.0011800000000000024,8.155600000000002e-05,0.0016900000000000038,0.025189319999999994,0.023599999999999968,6.25e-07,0.053983990419999996
9.44e-05,0.00035000000000000027,0.00014631445067822852,0.005969999999999925,0.00124887,0.0011700000000000024,9.272999999999999e-05,0.0016900000000000038,0.0249774,0.02339999999999997,6.25e-07,0.07823890088399998
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.004000000000000005,0.0013122000000000006,0.0012000000000000025,6.326600000000001e-05,0.0020300000000000045,0.02624399999999999,0.023999999999999966,6.25e-07,0.028845180948
7.08e-05,0.00016,0.00010973583800867139,0.004549999999999983,0.001288704,0.0011900000000000025,7.4708e-05,0.0020100000000000044,0.025774079999999994,0.023799999999999967,6.25e-07,0.049767917476
9.44e-05,0.0004100000000000004,0.00014631445067822852,0.006139999999999918,0.0012408220000000001,0.0011700000000000024,9.049000000000001e-05,0.0017100000000000038,0.02481644000000001,0.02339999999999997,6.25e-07,0.057191319264
7.08e-05,0.00014000000000000001,0.00010973583800867139,0.004579999999999982,0.0013353660000000004,0.0011900000000000025,8.2488e-05,0.0028400000000000066,0.026707320000000014,0.023799999999999967,6.25e-07,0.0412695126
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.0061299999999999185,0.001242598,0.0011700000000000024,9.381e-05,0.001790000000000004,0.02485196,0.02339999999999997,6.249999999999999e-07,0.057427759780000004
7.08e-05,0.00027000000000000006,0.00010973583800867139,0.004709999999999976,0.0013041400000000007,0.0011900000000000025,7.445599999999999e-05,0.0021400000000000047,0.026082799999999993,0.023799999999999967,6.249999999999999e-07,0.029029944063999995
0.0001062,0.00039000000000000037,0.00016460375701300709,0.006609999999999899,0.0012299539999999992,0.0011600000000000024,0.00010375800000000002,0.0019300000000000044,0.024599080000000002,0.02319999999999997,6.25e-07,0.091468063524
7.08e-05,0.00026000000000000003,0.00010973583800867139,0.004519999999999984,0.0012949759999999998,0.0011900000000000025,7.308600000000001e-05,0.0017200000000000039,0.02589952,0.023799999999999967,6.249999999999999e-07,0.035355819464
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.005819999999999931,0.0012355,0.0011700000000000024,9.041999999999999e-05,0.0015000000000000033,0.024710000000000006,0.02339999999999997,6.25e-07,0.07023416534000002
7.08e-05,0.00027000000000000006,0.00010973583800867139,0.0045599999999999825,0.0013216400000000007,0.0011900000000000025,7.8406e-05,0.0021500000000000048,0.026432800000000013,0.023799999999999967,6.249999999999999e-07,0.048556715119999996
5.9000000000000004e-05,0.00024,9.144653167389282e-05,0.004209999999999997,0.0013327119999999994,0.0012000000000000025,6.5642e-05,0.0021400000000000047,0.026654240000000013,0.023999999999999966,6.25e-07,0.028632950071999994
8.26e-05,0.00035000000000000027,0.00012802514434344996,0.005649999999999938,0.0012538840000000007,0.0011800000000000024,8.1922e-05,0.0018300000000000041,0.025077679999999998,0.023599999999999968,6.25e-07,0.06046116772400001
7.08e-05,0.00030000000000000014,0.00010973583800867139,0.004749999999999975,0.0013052580000000001,0.0011900000000000025,7.875e-05,0.0023900000000000054,0.026105160000000002,0.023799999999999967,6.25e-07,0.0471547088
0.0001062,0.0006800000000000011,0.00016460375701300709,0.006469999999999905,0.001223182,0.0011600000000000024,0.00010153600000000003,0.0016200000000000036,0.024463639999999995,0.02319999999999997,6.249999999999999e-07,0.08825689769600001
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.0061799999999999165,0.0012425159999999988,0.0011700000000000024,9.143000000000001e-05,0.0017300000000000039,0.024850320000000002,0.02339999999999997,6.249999999999999e-07,0.051527134556000005
8.26e-05,0.0004000000000000004,0.00012802514434344996,0.005289999999999953,0.00125907,0.0011800000000000024,8.221400000000001e-05,0.001770000000000004,0.025181399999999993,0.023599999999999968,6.25e-07,0.054126478636
7.08e-05,0.0002800000000000001,0.00010973583800867139,0.005069999999999962,0.0012888600000000008,0.0011900000000000025,7.3674e-05,0.0019700000000000043,0.0257772,0.023799999999999967,6.25e-07,0.035623987208
9.44e-05,0.0003200000000000002,0.00014631445067822852,0.0058599999999999295,0.001256682,0.0011700000000000024,9.8848e-05,0.0024800000000000056,0.02513364,0.02339999999999997,6.249999999999999e-07,0.06935219412
7.08e-05,0.00023,0.00010973583800867139,0.00460999999999998,0.0012994959999999998,0.0011900000000000025,7.3034e-05,0.0016900000000000038,0.025989920000000003,0.023799999999999967,6.25e-07,0.03797346249200001
9.44e-05,0.0004400000000000005,0.00014631445067822852,0.005959999999999925,0.0012541339999999998,0.0011700000000000024,9.333799999999999e-05,0.0019200000000000044,0.025082680000000003,0.02339999999999997,6.25e-07,0.057116763483999994
9.44e-05,0.00027000000000000006,0.00014631445067822852,0.005719999999999935,0.001267878,0.0011700000000000024,0.00010052200000000001,0.0024900000000000057,0.025357559999999994,0.02339999999999997,6.249999999999999e-07,0.057158763624000006
7.08e-05,0.0002800000000000001,0.00010973583800867139,0.005009999999999964,0.0013147080000000006,0.0011900000000000025,7.417200000000001e-05,0.002220000000000005,0.026294159999999987,0.023799999999999967,6.25e-07,0.024760292028
8.26e-05,0.0004800000000000006,0.00012802514434344996,0.005239999999999955,0.0012637699999999998,0.0011800000000000024,8.2268e-05,0.0017100000000000038,0.025275399999999986,0.023599999999999968,6.25e-07,0.06512396986800001
8.26e-05,0.0004400000000000005,0.00012802514434344996,0.005419999999999947,0.0012701460000000006,0.0011800000000000024,8.3388e-05,0.0018200000000000041,0.025402919999999992,0.023599999999999968,6.25e-07,0.06582017644400001
9.44e-05,0.00034000000000000024,0.00014631445067822852,0.005979999999999925,0.001253586,0.0011700000000000024,9.475600000000001e-05,0.0021200000000000047,0.02507171999999999,0.02339999999999997,6.249999999999999e-07,0.054738048444
7.08e-05,0.00027000000000000006,0.00010973583800867139,0.004439999999999987,0.0012968440000000008,0.0011900000000000025,7.521999999999999e-05,0.0021400000000000047,0.025936879999999992,0.023799999999999967,6.249999999999999e-07,0.03665289716799999
7.08e-05,0.00034000000000000024,0.00010973583800867139,0.004929999999999967,0.0013264060000000007,0.0011900000000000025,7.781199999999999e-05,0.0023200000000000052,0.026528119999999992,0.023799999999999967,6.25e-07,0.027766676811999996
8.26e-05,0.00038000000000000035,0.00012802514434344996,0.005419999999999947,0.0012524780000000004,0.0011800000000000024,8.1698e-05,0.001750000000000004,0.025049559999999995,0.023599999999999968,6.25e-07,0.049490673176000005
9.44e-05,0.0004100000000000004,0.00014631445067822852,0.005989999999999924,0.0012541419999999998,0.0011700000000000024,9.300400000000002e-05,0.0018900000000000043,0.025082839999999988,0.02339999999999997,6.25e-07,0.07298291685200001
9.44e-05,0.00024,0.00014631445067822852,0.006309999999999911,0.0012459600000000006,0.0011700000000000024,9.1156e-05,0.0016100000000000036,0.024919199999999996,0.02339999999999997,6.25e-07,0.042852816227999996
8.26e-05,0.0003600000000000003,0.00012802514434344996,0.005459999999999946,0.00128656,0.0011800000000000024,8.540000000000002e-05,0.002280000000000005,0.025731199999999992,0.023599999999999968,6.249999999999999e-07,0.045297627695999994
7.08e-05,0.00034000000000000024,0.00010973583800867139,0.004789999999999973,0.0013088940000000001,0.0011900000000000025,7.655200000000001e-05,0.002180000000000005,0.026177879999999997,0.023799999999999967,6.249999999999999e-07,0.05860383807600002
9.44e-05,0.00042000000000000045,0.00014631445067822852,0.005699999999999936,0.0012477940000000004,0.0011700000000000024,9.291800000000001e-05,0.0016800000000000038,0.024955880000000007,0.02339999999999997,6.249999999999999e-07,0.067823652404
8.26e-05,0.0004100000000000004,0.00012802514434344996,0.005389999999999949,0.001268194,0.0011800000000000024,8.6234e-05,0.0019800000000000043,0.025363880000000005,0.023599999999999968,6.249999999999999e-07,0.046423257759999996
8.26e-05,0.00027000000000000006,0.00012802514434344996,0.005569999999999941,0.0012732940000000003,0.0011800000000000024,8.4774e-05,0.0021400000000000047,0.02546588,0.023599999999999968,6.25e-07,0.03818094055999999
8.26e-05,0.00027000000000000006,0.00012802514434344996,0.004909999999999968,0.0012783880000000005,0.0011800000000000024,8.823600000000001e-05,0.002160000000000005,0.025567760000000002,0.023599999999999968,6.249999999999999e-07,0.06478518929600001
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.006109999999999919,0.001246128,0.0011700000000000024,9.220800000000001e-05,0.0017200000000000039,0.024922559999999993,0.02339999999999997,6.249999999999999e-07,0.065150012604
0.0001062,0.0006500000000000011,0.00016460375701300709,0.00683999999999989,0.0012177839999999995,0.0011600000000000024,0.00010099,0.0014700000000000032,0.024355680000000008,0.02319999999999997,6.249999999999999e-07,0.06219150338
9.44e-05,0.00035000000000000027,0.00014631445067822852,0.0058599999999999295,0.001251092,0.0011700000000000024,9.543600000000001e-05,0.0018900000000000043,0.025021839999999993,0.02339999999999997,6.25e-07,0.07496029038
8.26e-05,0.00027000000000000006,0.00012802514434344996,0.005759999999999934,0.00126704,0.0011800000000000024,8.473000000000001e-05,0.0019800000000000043,0.02534080000000001,0.023599999999999968,6.249999999999999e-07,0.043583775867999996
5.9000000000000004e-05,0.00012,9.144653167389282e-05,0.003990000000000006,0.0013307780000000012,0.0012000000000000025,6.515e-05,0.0019200000000000044,0.026615559999999986,0.023999999999999966,6.249999999999999e-07,0.034409132328000004
8.26e-05,0.0003200000000000002,0.00012802514434344996,0.005509999999999944,0.001270092,0.0011800000000000024,8.280800000000001e-05,0.0020700000000000046,0.02540184,0.023599999999999968,6.25e-07,0.048781570496
8.26e-05,0.00025,0.00012802514434344996,0.005199999999999956,0.0013047379999999995,0.0011800000000000024,8.830800000000001e-05,0.0024700000000000056,0.026094759999999988,0.023599999999999968,6.249999999999999e-07,0.030297337975999997
8.26e-05,0.0004100000000000004,0.00012802514434344996,0.005289999999999953,0.0012935419999999997,0.0011800000000000024,8.6346e-05,0.002210000000000005,0.025870839999999992,0.023599999999999968,6.25e-07,0.043957334612
7.08e-05,0.00017,0.00010973583800867139,0.004789999999999973,0.0012916919999999999,0.0011900000000000025,7.5512e-05,0.002230000000000005,0.02583384,0.023799999999999967,6.249999999999999e-07,0.035294558472
8.26e-05,0.00023,0.00012802514434344996,0.005439999999999947,0.0012578660000000003,0.0011800000000000024,8.244600000000002e-05,0.001740000000000004,0.025157320000000004,0.023599999999999968,6.25e-07,0.06337239349599999
8.26e-05,0.00030000000000000014,0.00012802514434344996,0.005229999999999955,0.0012745120000000002,0.0011800000000000024,8.511800000000001e-05,0.0018700000000000043,0.02549023999999998,0.023599999999999968,6.249999999999999e-07,0.05433235896000001
8.26e-05,0.00042000000000000045,0.00012802514434344996,0.005449999999999946,0.001272732,0.0011800000000000024,8.5086e-05,0.002180000000000005,0.02545464,0.023599999999999968,6.249999999999999e-07,0.056222225691999986
7.08e-05,0.00024,0.00010973583800867139,0.004679999999999978,0.0012767940000000004,0.0011900000000000025,7.285800000000001e-05,0.001790000000000004,0.025535879999999997,0.023799999999999967,6.249999999999999e-07,0.047238919212000005
7.08e-05,0.00022,0.00010973583800867139,0.0049999999999999645,0.0012962820000000008,0.0011900000000000025,7.489600000000002e-05,0.002190000000000005,0.025925639999999996,0.023799999999999967,6.25e-07,0.041164775811999996
7.08e-05,0.00034000000000000024,0.00010973583800867139,0.00436999999999999,0.001284926,0.0011900000000000025,7.433600000000001e-05,0.0018600000000000042,0.02569852,0.023799999999999967,6.249999999999999e-07,0.050850241628000004
0.0001062,0.0003300000000000002,0.00016460375701300709,0.006699999999999895,0.0012268559999999997,0.0011600000000000024,0.00010098400000000002,0.0015300000000000034,0.024537120000000013,0.02319999999999997,6.25e-07,0.069735891608
7.08e-05,0.00022,0.00010973583800867139,0.004959999999999966,0.0012920260000000004,0.0011900000000000025,7.3742e-05,0.0019600000000000043,0.02584052,0.023799999999999967,6.249999999999999e-07,0.04270140930000001
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.006049999999999922,0.00124017,0.0011700000000000024,9.3164e-05,0.0018400000000000042,0.024803399999999982,0.02339999999999997,6.25e-07,0.056089656467999995
8.26e-05,0.00024,0.00012802514434344996,0.005129999999999959,0.0012834759999999993,0.0011800000000000024,8.714399999999999e-05,0.0023300000000000052,0.025669519999999984,0.023599999999999968,6.25e-07,0.05952336171199999
9.44e-05,0.00045000000000000053,0.00014631445067822852,0.006269999999999913,0.0012429319999999998,0.0011700000000000024,9.212200000000002e-05,0.0018800000000000043,0.02485864,0.02339999999999997,6.25e-07,0.06363554479200001
7.08e-05,0.00022,0.00010973583800867139,0.0049999999999999645,0.0012936840000000002,0.0011900000000000025,7.336e-05,0.0019200000000000044,0.025873679999999993,0.023799999999999967,6.25e-07,0.033418432584
8.26e-05,0.0003300000000000002,0.00012802514434344996,0.0050499999999999625,0.0012791740000000005,0.0011800000000000024,8.626800000000001e-05,0.0020200000000000044,0.025583479999999985,0.023599999999999968,6.25e-07,0.045452089484
7.08e-05,0.00021,0.00010973583800867139,0.005039999999999963,0.0012814780000000004,0.0011900000000000025,6.952600000000001e-05,0.0016000000000000035,0.025629559999999992,0.023799999999999967,6.249999999999999e-07,0.036636453468
8.26e-05,0.0004300000000000005,0.00012802514434344996,0.0052699999999999535,0.0012627680000000003,0.0011800000000000024,8.411e-05,0.0020300000000000045,0.02525535999999999,0.023599999999999968,6.25e-07,0.05340193164399999
8.26e-05,0.00027000000000000006,0.00012802514434344996,0.005259999999999954,0.0012623739999999995,0.0011800000000000024,8.2036e-05,0.001750000000000004,0.025247480000000003,0.023599999999999968,6.249999999999999e-07,0.047965724764
4.72e-05,0.0002800000000000001,7.315722533911426e-05,0.0035900000000000085,0.0013877459999999998,0.0012100000000000025,5.539800000000001e-05,0.0023300000000000052,0.027754919999999992,0.024199999999999965,6.25e-07,0.019152727223999997
8.26e-05,0.0003600000000000003,0.00012802514434344996,0.005469999999999945,0.0012518600000000003,0.0011800000000000024,8.1242e-05,0.0016200000000000036,0.025037199999999992,0.023599999999999968,6.249999999999999e-07,0.056621672895999994
8.26e-05,0.00025,0.00012802514434344996,0.004979999999999965,0.0012670099999999996,0.0011800000000000024,8.4874e-05,0.0018200000000000041,0.025340199999999993,0.023599999999999968,6.25e-07,0.07152579922400001
7.08e-05,0.0003200000000000002,0.00010973583800867139,0.004649999999999979,0.0013133959999999999,0.0011900000000000025,7.71e-05,0.002310000000000005,0.026267920000000004,0.023799999999999967,6.249999999999999e-07,0.028511051611999995
4.72e-05,0.00035000000000000027,7.315722533911426e-05,0.003790000000000009,0.0013916,0.0012100000000000025,5.7152000000000004e-05,0.0023900000000000054,0.027832,0.024199999999999965,6.249999999999999e-07,0.021394437239999998
9.44e-05,0.00024,0.00014631445067822852,0.006069999999999921,0.0012503899999999999,0.0011700000000000024,9.5658e-05,0.002200000000000005,0.0250078,0.02339999999999997,6.249999999999998e-07,0.059901388028000005
8.26e-05,0.00034000000000000024,0.00012802514434344996,0.0052699999999999535,0.0012828240000000003,0.0011800000000000024,8.4496e-05,0.0020800000000000046,0.025656479999999985,0.023599999999999968,6.249999999999999e-07,0.051613310628
9.44e-05,0.00045000000000000053,0.00014631445067822852,0.005649999999999938,0.0012534919999999993,0.0011700000000000024,9.708000000000001e-05,0.002160000000000005,0.02506983999999999,0.02339999999999997,6.250000000000002e-07,0.06485267535600002
8.26e-05,0.0003600000000000003,0.00012802514434344996,0.005019999999999964,0.0012726620000000004,0.0011800000000000024,8.367800000000001e-05,0.0020100000000000044,0.02545323999999999,0.023599999999999968,6.249999999999999e-07,0.080354624736
8.26e-05,0.00025,0.00012802514434344996,0.005149999999999958,0.001267964,0.0011800000000000024,8.150400000000001e-05,0.0015800000000000035,0.02535928,0.023599999999999968,6.249999999999999e-07,0.037955613119999995
0.0001062,0.0003200000000000002,0.00016460375701300709,0.006509999999999903,0.0012219039999999994,0.0011600000000000024,9.9972e-05,0.0014800000000000032,0.024438080000000004,0.02319999999999997,6.25e-07,0.08787620632000001
5.9000000000000004e-05,0.00025,9.144653167389282e-05,0.004179999999999998,0.0013534520000000002,0.0012000000000000025,6.485200000000001e-05,0.002170000000000005,0.027069039999999996,0.023999999999999966,6.25e-07,0.019937548447999998
5.9000000000000004e-05,0.00018,9.144653167389282e-05,0.004159999999999999,0.0013228540000000011,0.0012000000000000025,6.2508e-05,0.0018500000000000042,0.02645707999999999,0.023999999999999966,6.25e-07,0.029131572404
9.44e-05,0.0005500000000000008,0.00014631445067822852,0.005759999999999934,0.0012368640000000005,0.0011700000000000024,9.024200000000002e-05,0.001420000000000003,0.02473728,0.02339999999999997,6.249999999999999e-07,0.06468842514
7.08e-05,0.00031000000000000016,0.00010973583800867139,0.004489999999999985,0.0013025839999999999,0.0011900000000000025,7.425199999999999e-05,0.0019700000000000043,0.026051679999999997,0.023799999999999967,6.25e-07,0.033386823499999996
8.26e-05,0.00026000000000000003,0.00012802514434344996,0.005449999999999946,0.0012714140000000004,0.0011800000000000024,8.2568e-05,0.0016400000000000037,0.025428280000000008,0.023599999999999968,6.25e-07,0.03305712992
5.9000000000000004e-05,0.0002800000000000001,9.144653167389282e-05,0.00436999999999999,0.001326332,0.0012000000000000025,6.327000000000001e-05,0.0019900000000000044,0.026526640000000004,0.023999999999999966,6.25e-07,0.038139508068
9.44e-05,0.00034000000000000024,0.00014631445067822852,0.005959999999999925,0.0012448519999999999,0.0011700000000000024,9.347800000000002e-05,0.0019200000000000044,0.024897040000000013,0.02339999999999997,6.25e-07,0.05340793862399999
7.08e-05,0.00012,0.00010973583800867139,0.004519999999999984,0.0013096540000000008,0.0011900000000000025,7.7392e-05,0.0020000000000000044,0.026193079999999994,0.023799999999999967,6.25e-07,0.044743903416
9.44e-05,0.0003700000000000003,0.00014631445067822852,0.005899999999999928,0.0012572780000000008,0.0011700000000000024,9.355799999999999e-05,0.0018600000000000042,0.025145559999999994,0.02339999999999997,6.249999999999999e-07,0.04437697465599999
5.9000000000000004e-05,0.00017,9.144653167389282e-05,0.004040000000000004,0.0013429859999999996,0.0012000000000000025,6.7198e-05,0.002280000000000005,0.026859720000000004,0.023999999999999966,6.249999999999999e-07,0.03139068921199999
5.9000000000000004e-05,0.00024,9.144653167389282e-05,0.004429999999999988,0.001327922,0.0012000000000000025,6.567e-05,0.0024500000000000056,0.026558440000000006,0.023999999999999966,6.25e-07,0.032832327955999996
7.08e-05,0.00030000000000000014,0.00010973583800867139,0.004839999999999971,0.001299726,0.0011900000000000025,7.537800000000001e-05,0.002190000000000005,0.025994519999999997,0.023799999999999967,6.25e-07,0.031685554268
7.08e-05,0.00025,0.00010973583800867139,0.004989999999999965,0.0012793039999999996,0.0011900000000000025,7.2014e-05,0.0018400000000000042,0.02558607999999999,0.023799999999999967,6.249999999999999e-07,0.033964728984000006
8.26e-05,0.0004300000000000005,0.00012802514434344996,0.005329999999999951,0.0012796559999999997,0.0011800000000000024,8.6502e-05,0.0020500000000000045,0.02559312,0.023599999999999968,6.25e-07,0.050217252952000004
8.26e-05,0.00025,0.00012802514434344996,0.005529999999999943,0.0012787280000000007,0.0011800000000000024,8.7722e-05,0.0023600000000000053,0.025574559999999996,0.023599999999999968,6.250000000000002e-07,0.04826717334
7.08e-05,0.00026000000000000003,0.00010973583800867139,0.004519999999999984,0.0013123000000000006,0.0011900000000000025,7.409e-05,0.0018600000000000042,0.026246,0.023799999999999967,6.25e-07,0.025197288431999997
5.9000000000000004e-05,0.00015000000000000001,9.144653167389282e-05,0.0042899999999999935,0.0013592519999999998,0.0012000000000000025,6.923e-05,0.002580000000000006,0.027185039999999987,0.023999999999999966,6.249999999999999e-07,0.034199497084000004
0.0001062,0.0003700000000000003,0.00016460375701300709,0.006029999999999923,0.0012222059999999998,0.0011600000000000024,0.00010198200000000001,0.0014900000000000033,0.02444411999999999,0.02319999999999997,6.249999999999999e-07,0.09568837400800001
8.26e-05,0.00025,0.00012802514434344996,0.005029999999999963,0.0012779940000000002,0.0011800000000000024,8.5308e-05,0.0019300000000000044,0.02555988,0.023599999999999968,6.249999999999999e-07,0.049885825232
0.0001062,0.0004700000000000006,0.00016460375701300709,0.006529999999999902,0.0012189080000000003,0.0011600000000000024,0.00010169800000000001,0.0016100000000000036,0.024378160000000003,0.02319999999999997,6.249999999999999e-07,0.08233974754800003
9.44e-05,0.0004100000000000004,0.00014631445067822852,0.005949999999999926,0.0012425700000000001,0.0011700000000000024,9.335400000000001e-05,0.0017000000000000038,0.024851400000000006,0.02339999999999997,6.25e-07,0.072118105164
9.44e-05,0.0003700000000000003,0.00014631445067822852,0.005919999999999927,0.001234452,0.0011700000000000024,9.165800000000001e-05,0.0016300000000000036,0.02468904,0.02339999999999997,6.25e-07,0.068087313776
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.005919999999999927,0.0012481039999999999,0.0011700000000000024,9.483400000000002e-05,0.0018200000000000041,0.02496207999999999,0.02339999999999997,6.249999999999999e-07,0.070191709368
9.44e-05,0.00027000000000000006,0.00014631445067822852,0.005679999999999937,0.0012435000000000005,0.0011700000000000024,9.2428e-05,0.0017100000000000038,0.024869999999999996,0.02339999999999997,6.249999999999999e-07,0.080015542036
7.08e-05,0.00017,0.00010973583800867139,0.005009999999999964,0.0012985019999999998,0.0011900000000000025,7.375e-05,0.0018900000000000043,0.025970040000000007,0.023799999999999967,6.25e-07,0.03558991868
9.44e-05,0.0004000000000000004,0.00014631445067822852,0.0058599999999999295,0.001253496,0.0011700000000000024,9.186600000000002e-05,0.0016000000000000035,0.025069919999999992,0.02339999999999997,6.249999999999999e-07,0.051636353328
9.44e-05,0.0004800000000000006,0.00014631445067822852,0.005739999999999934,0.0012415999999999996,0.0011700000000000024,9.116400000000002e-05,0.0015400000000000034,0.024832,0.02339999999999997,6.25e-07,0.083446671504
9.44e-05,0.0003300000000000002,0.00014631445067822852,0.006119999999999919,0.001236042,0.0011700000000000024,9.050200000000001e-05,0.0016100000000000036,0.02472084000000001,0.02339999999999997,6.249999999999999e-07,0.07172536315200001
7.08e-05,0.00026000000000000003,0.00010973583800867139,0.004709999999999976,0.0013113379999999998,0.0011900000000000025,7.546600000000001e-05,0.002250000000000005,0.02622676000000001,0.023799999999999967,6.249999999999999e-07,0.05177401684400001
4.72e-05,0.00023,7.315722533911426e-05,0.003460000000000008,0.001382832,0.0012100000000000025,5.4582e-05,0.002160000000000005,0.02765663999999998,0.024199999999999965,6.25e-07,0.019175057948
5.9000000000000004e-05,0.00018,9.144653167389282e-05,0.003980000000000006,0.0013190340000000006,0.0012000000000000025,6.1388e-05,0.0017300000000000039,0.026380680000000007,0.023999999999999966,6.25e-07,0.023482363592
9.44e-05,0.0004400000000000005,0.00014631445067822852,0.005759999999999934,0.0012355800000000002,0.0011700000000000024,9.1588e-05,0.0017200000000000039,0.02471159999999999,0.02339999999999997,6.250000000000002e-07,0.087376047968
8.26e-05,0.00022,0.00012802514434344996,0.005399999999999948,0.0012624079999999996,0.0011800000000000024,8.394400000000001e-05,0.0019200000000000044,0.02524816,0.023599999999999968,6.25e-07,0.046798385084000006
7.08e-05,0.00019,0.00010973583800867139,0.004639999999999979,0.0012944960000000004,0.0011900000000000025,7.4344e-05,0.0020400000000000045,0.025889919999999997,0.023799999999999967,6.25e-07,0.06379020294799999
9.44e-05,0.00026000000000000003,0.00014631445067822852,0.005829999999999931,0.0012358140000000009,0.0011700000000000024,9.039399999999999e-05,0.001380000000000003,0.024716279999999997,0.02339999999999997,6.249999999999999e-07,0.062682189116
9.44e-05,0.0004900000000000006,0.00014631445067822852,0.00583999999999993,0.0012417720000000004,0.0011700000000000024,9.265800000000002e-05,0.0016700000000000037,0.02483544,0.02339999999999997,6.250000000000002e-07,0.08857149354400001
8.26e-05,0.00022,0.00012802514434344996,0.005429999999999947,0.0012689760000000002,0.0011800000000000024,8.5072e-05,0.0019900000000000044,0.02537952,0.023599999999999968,6.249999999999999e-07,0.051510477247999994
8.26e-05,0.00031000000000000016,0.00012802514434344996,0.005449999999999946,0.0012598800000000003,0.0011800000000000024,8.210200000000001e-05,0.0017200000000000039,0.0251976,0.023599999999999968,6.249999999999999e-07,0.05597068681999999
8.26e-05,0.00035000000000000027,0.00012802514434344996,0.0052699999999999535,0.0012693480000000004,0.0011800000000000024,8.0054e-05,0.0014500000000000032,0.02538696,0.023599999999999968,6.249999999999999e-07,0.042959743992000005
5.9000000000000004e-05,0.00015000000000000001,9.144653167389282e-05,0.004090000000000002,0.0013168019999999993,0.0012000000000000025,6.3128e-05,0.0018200000000000041,0.026336039999999988,0.023999999999999966,6.25e-07,0.028467523823999998
8.26e-05,0.0002,0.00012802514434344996,0.005169999999999958,0.00126013,0.0011800000000000024,8.1756e-05,0.0016900000000000038,0.02520260000000001,0.023599999999999968,6.25e-07,0.05473818671999999
4.72e-05,0.00022,7.315722533911426e-05,0.0035900000000000085,0.0013949779999999998,0.0012100000000000025,5.913e-05,0.0024200000000000055,0.027899559999999993,0.024199999999999965,6.249999999999999e-07,0.024350188844
8.26e-05,0.00046000000000000056,0.00012802514434344996,0.005019999999999964,0.0013148020000000008,0.0011800000000000024,8.7848e-05,0.002180000000000005,0.02629603999999998,0.023599999999999968,6.25e-07,0.068581229544
